activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3133745,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1O,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '12.63', 'le': '0.24', 'lle': '-0.43', 'sei': '13.54'}",CHEMBL589801,,CHEMBL589801,4.80,0,http://www.openphacts.org/units/Nanomolar,881033,=,1,1,=,,IC50,nM,,15660.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,15.66
,3133748,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1c(Cl)cc(Cl)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '11.92', 'le': '0.25', 'lle': '-1.05', 'sei': '14.61'}",CHEMBL592200,,CHEMBL592200,5.19,0,http://www.openphacts.org/units/Nanomolar,881034,=,1,1,=,,IC50,nM,,6490.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,6.49
,3133751,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1c(Br)cc(Br)cc1CN(Cc1ccc(F)cc1)C(=S)Nc1ccccc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '9.87', 'le': '0.25', 'lle': '-1.29', 'sei': '14.57'}",CHEMBL592201,,CHEMBL592201,5.17,0,http://www.openphacts.org/units/Nanomolar,881035,=,1,1,=,,IC50,nM,,6730.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,6.73
,3133754,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=S)Nc2ccccc2)c1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '11.21', 'le': '0.22', 'lle': '-1.13', 'sei': '12.46'}",CHEMBL592224,,CHEMBL592224,4.42,0,http://www.openphacts.org/units/Nanomolar,881077,=,1,1,=,,IC50,nM,,37820.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,37.82
,3133757,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(CN(Cc2cccc(Cl)c2O)C(=S)Nc2ccccc2)cc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '16.18', 'le': '0.33', 'lle': '1.31', 'sei': '11.58'}",CHEMBL592466,,CHEMBL592466,6.46,0,http://www.openphacts.org/units/Nanomolar,881078,=,1,1,=,,IC50,nM,,350.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.35
,3133760,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(CN(Cc2cccc(Br)c2O)C(=S)Nc2ccccc2)cc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '13.94', 'le': '0.31', 'lle': '0.92', 'sei': '11.09'}",CHEMBL604042,,CHEMBL604042,6.18,0,http://www.openphacts.org/units/Nanomolar,881079,=,1,1,=,,IC50,nM,,660.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.66
,3133763,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1O,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '13.60', 'le': '0.26', 'lle': '0.34', 'sei': '9.24'}",CHEMBL604785,,CHEMBL604785,5.15,0,http://www.openphacts.org/units/Nanomolar,881080,=,1,1,=,,IC50,nM,,7130.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,7.13
,3133766,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(CN(Cc2cc(Cl)cc(Cl)c2O)C(=S)Nc2ccccc2)cc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '13.64', 'le': '0.29', 'lle': '0.11', 'sei': '10.60'}",CHEMBL591288,,CHEMBL591288,5.91,0,http://www.openphacts.org/units/Nanomolar,881081,=,1,1,=,,IC50,nM,,1230.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,1.23
,3133769,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(CN(Cc2cc(Br)cc(Br)c2O)C(=S)Nc2ccccc2)cc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '10.82', 'le': '0.28', 'lle': '-0.37', 'sei': '10.14'}",CHEMBL592004,,CHEMBL592004,5.65,0,http://www.openphacts.org/units/Nanomolar,881117,=,1,1,=,,IC50,nM,,2240.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,2.24
,3133772,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C)c(O)c(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '12.80', 'le': '0.25', 'lle': '-0.09', 'sei': '9.01'}",CHEMBL592247,,CHEMBL592247,5.02,0,http://www.openphacts.org/units/Nanomolar,881118,=,1,1,=,,IC50,nM,,9470.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,9.47
,3133775,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(Cc1cccc(Cl)c1O)C(=S)Nc1ccccc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '12.86', 'le': '0.27', 'lle': '-0.55', 'sei': '12.64'}",CHEMBL589413,,CHEMBL589413,4.49,0,http://www.openphacts.org/units/Nanomolar,881119,=,1,1,=,,IC50,nM,,32540.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,32.54
,3133778,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(Cc1cccc(Br)c1O)C(=S)Nc1ccccc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '11.19', 'le': '0.26', 'lle': '-0.75', 'sei': '12.40'}",CHEMBL606027,,CHEMBL606027,4.40,0,http://www.openphacts.org/units/Nanomolar,881120,=,1,1,=,,IC50,nM,,39510.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,39.51
,3133781,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(Cc1cccc(C)c1O)C(=S)Nc1ccccc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,,CHEMBL591437,,CHEMBL591437,,0,http://www.openphacts.org/units/Nanomolar,881121,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,50.0
,3133784,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(Cc1cc(Cl)cc(Cl)c1O)C(=S)Nc1ccccc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '11.48', 'le': '0.25', 'lle': '-1.30', 'sei': '12.40'}",CHEMBL591440,,CHEMBL591440,4.40,0,http://www.openphacts.org/units/Nanomolar,881164,=,1,1,=,,IC50,nM,,39780.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,39.78
,3133787,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(Cc1cc(Br)cc(Br)c1O)C(=S)Nc1ccccc1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,,CHEMBL589590,,CHEMBL589590,,0,http://www.openphacts.org/units/Nanomolar,881165,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,50.0
,3133790,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(C)c(O)c(CN(Cc2ccccc2)C(=S)Nc2ccccc2)c1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,,CHEMBL589365,,CHEMBL589365,,0,http://www.openphacts.org/units/Nanomolar,881166,>,1,1,>,,IC50,nM,,50000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,50.0
,3133793,[],CHEMBL1064830,Inhibition of human cloned HER2 autophosphorylation expressed in baculovirus-infected Sf9 cells by solid-phase ELISA,B,,,BAO_0000190,BAO_0000219,cell-based format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,CHEMBL1157668,Bioorg Med Chem,2010.0,"{'bei': '17.59', 'le': '0.33', 'lle': '3.51', 'sei': '9.26'}",CHEMBL553,ERLOTINIB,CHEMBL553,6.92,1,http://www.openphacts.org/units/Nanomolar,881167,=,1,1,=,,IC50,nM,,120.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.12
,3186229,[],CHEMBL1111475,Inhibition of erbB2,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,,CHEMBL1155389,J Med Chem,2010.0,"{'bei': '13.77', 'le': '0.27', 'lle': '1.86', 'sei': '7.52'}",CHEMBL554,LAPATINIB,CHEMBL554,8.00,1,http://www.openphacts.org/units/Nanomolar,896098,=,1,1,=,,IC50,nM,,10.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,10.0
,3186242,[],CHEMBL1111475,Inhibition of erbB2,B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,,,CHEMBL1155389,J Med Chem,2010.0,"{'bei': '17.96', 'le': '0.33', 'lle': '3.60', 'sei': '7.39'}",CHEMBL598797,CUDC-101,CHEMBL598797,7.80,1,http://www.openphacts.org/units/Nanomolar,896284,=,1,1,=,,IC50,nM,,15.7,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,15.7
,3186256,[],CHEMBL1111475,Inhibition of erbB2,B,,,BAO_0000190,BAO_0000357,single protein format,COCCCN1CCC([C@H]2CC[C@H](n3nc(-c4ccc5nc(Cc6ccccc6Cl)[nH]c5c4)c4c(N)ncnc43)CC2)CC1,,,CHEMBL1155389,J Med Chem,2010.0,"{'bei': '11.85', 'le': '0.23', 'lle': '0.59', 'sei': '6.56'}",CHEMBL2374457,,CHEMBL2374457,7.27,0,http://www.openphacts.org/units/Nanomolar,895920,=,1,1,=,,IC50,nM,,54.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,54.0
,3186257,[],CHEMBL1111475,Inhibition of erbB2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](C5CCN(C)CC5)CC4)c4ncnc(N)c34)cc2[nH]1,,,CHEMBL1155389,J Med Chem,2010.0,"{'bei': '13.20', 'le': '0.24', 'lle': '1.65', 'sei': '6.56'}",CHEMBL2374458,,CHEMBL2374458,7.27,0,http://www.openphacts.org/units/Nanomolar,896099,=,1,1,=,,IC50,nM,,54.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,54.0
,3186275,[],CHEMBL1111475,Inhibition of erbB2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1155389,J Med Chem,2010.0,"{'bei': '14.81', 'le': '0.29', 'lle': '2.34', 'sei': '9.63'}",CHEMBL939,GEFITINIB,CHEMBL939,6.62,1,http://www.openphacts.org/units/Nanomolar,896097,=,1,1,=,,IC50,nM,,240.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,240.0
,3186279,[],CHEMBL1111475,Inhibition of erbB2,B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,CHEMBL1155389,J Med Chem,2010.0,"{'bei': '16.41', 'le': '0.30', 'lle': '3.05', 'sei': '8.64'}",CHEMBL553,ERLOTINIB,CHEMBL553,6.46,0,http://www.openphacts.org/units/Nanomolar,895919,=,1,1,=,,IC50,nM,,350.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,nM,UO_0000065,,350.0
,3222509,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCNC(=O)c1[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '11.46', 'le': '0.22', 'lle': '0.57', 'sei': '6.32'}",CHEMBL1087368,,CHEMBL1087368,6.02,0,http://www.openphacts.org/units/Nanomolar,891561,=,1,1,=,,IC50,nM,,960.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.96
,3222510,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(C(=O)NCCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '9.98', 'le': '0.19', 'lle': '0.90', 'sei': '5.74'}",CHEMBL1081849,,CHEMBL1081849,5.65,0,http://www.openphacts.org/units/Nanomolar,891673,=,1,1,=,,IC50,nM,,2240.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,2.24
,3222511,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(C(=O)NCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '11.00', 'le': '0.21', 'lle': '1.71', 'sei': '6.17'}",CHEMBL1082012,,CHEMBL1082012,6.07,0,http://www.openphacts.org/units/Nanomolar,891674,=,1,1,=,,IC50,nM,,843.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.843
,3222512,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1080506,,CHEMBL1080506,,0,http://www.openphacts.org/units/Nanomolar,891675,>,1,1,>,,IC50,nM,,5000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,5.0
,3222513,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1080812,,CHEMBL1080812,,0,http://www.openphacts.org/units/Nanomolar,890283,>,1,1,>,,IC50,nM,,5000.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,5.0
,3222514,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)c1[nH]c(C)c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '13.26', 'le': '0.26', 'lle': '0.47', 'sei': '6.77'}",CHEMBL1080990,,CHEMBL1080990,6.03,0,http://www.openphacts.org/units/Nanomolar,890284,=,1,1,=,,IC50,nM,,934.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.934
,3222515,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '10.60', 'le': '0.21', 'lle': '0.28', 'sei': '5.69'}",CHEMBL1080271,,CHEMBL1080271,5.42,0,http://www.openphacts.org/units/Nanomolar,890285,=,1,1,=,,IC50,nM,,3840.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,3.84
,3222516,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '12.20', 'le': '0.24', 'lle': '1.31', 'sei': '6.52'}",CHEMBL1080272,,CHEMBL1080272,6.21,0,http://www.openphacts.org/units/Nanomolar,890286,=,1,1,=,,IC50,nM,,620.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.62
,3222517,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '14.55', 'le': '0.27', 'lle': '2.31', 'sei': '7.66'}",CHEMBL1079742,ERLOTINIB HYDROCHLORIDE,CHEMBL553,5.72,0,http://www.openphacts.org/units/Nanomolar,890380,=,1,1,=,,IC50,nM,,1890.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,1.89
,3222518,[],CHEMBL1116650,Inhibition of HER2 in human SKBR3 cells by HTRF assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '11.89', 'le': '0.24', 'lle': '0.77', 'sei': '6.49'}",CHEMBL1201179,LAPATINIB DITOSYLATE,CHEMBL554,6.91,0,http://www.openphacts.org/units/Nanomolar,890381,=,1,1,=,,IC50,nM,,124.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.124
,3222519,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1C,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '15.53', 'le': '0.30', 'lle': '2.70', 'sei': '8.57'}",CHEMBL1087368,,CHEMBL1087368,8.15,0,http://www.openphacts.org/units/Nanomolar,891561,=,1,1,=,,IC50,nM,,7.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.007
Not Determined,3222520,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)NCCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1081849,,CHEMBL1081849,,0,,891673,,1,0,,,IC50,,,,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,,,,
Not Determined,3222521,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)NCCN2CCN(C)CC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1082012,,CHEMBL1082012,,0,,891674,,1,0,,,IC50,,,,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,,,,
,3222522,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '15.58', 'le': '0.30', 'lle': '3.96', 'sei': '8.04'}",CHEMBL1080506,,CHEMBL1080506,8.40,0,http://www.openphacts.org/units/Nanomolar,891675,=,1,1,=,,IC50,nM,,4.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,0.004
Not Determined,3222523,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1080812,,CHEMBL1080812,,0,,890283,,1,0,,,IC50,,,,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,,,,
Not Determined,3222524,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)c1[nH]c(C)c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1080990,,CHEMBL1080990,,0,,890284,,1,0,,,IC50,,,,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,,,,
Not Determined,3222525,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCNC(=O)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1080271,,CHEMBL1080271,,0,,890285,,1,0,,,IC50,,,,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,,,,
Not Determined,3222526,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCN1CCCC1)c1cc2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2[nH]1,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,,CHEMBL1080272,,CHEMBL1080272,,0,,890286,,1,0,,,IC50,,,,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,,,,
,3222527,[],CHEMBL1116651,Inhibition of HER2 by HTRF assay,B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,,,CHEMBL1154343,Bioorg Med Chem Lett,2009.0,"{'bei': '14.79', 'le': '0.27', 'lle': '2.41', 'sei': '7.79'}",CHEMBL1079742,ERLOTINIB HYDROCHLORIDE,CHEMBL553,5.82,0,http://www.openphacts.org/units/Nanomolar,890380,=,1,1,=,,IC50,nM,,1520.0,CHEMBL1824,Homo sapiens,Receptor protein-tyrosine kinase erbB-2,9606,,,IC50,uM,UO_0000065,,1.52
